,NL,BE,DE
2013-01-21 18:00:00,221.95,210.27,232.655
2013-01-21 20:00:00,162.94,160.01,170.36499999999998
2013-01-21 22:00:00,131.85500000000002,134.115,137.295
2013-01-22 00:00:00,125.495,127.33500000000001,131.88
2013-01-22 02:00:00,115.775,117.50500000000001,127.28999999999999
2013-01-22 04:00:00,119.825,120.855,131.09
2013-01-22 06:00:00,170.235,148.54000000000002,187.93499999999997
2013-01-22 08:00:00,215.385,208.76,224.355
2013-01-22 10:00:00,176.0,178.62,181.35
2013-01-22 12:00:00,167.5,170.12,172.85
2013-01-22 14:00:00,186.54000000000002,185.955,193.14499999999998
2013-01-22 16:00:00,195.33499999999998,174.955,209.36499999999998
2013-01-22 18:00:00,171.96,169.22000000000003,179.105
2013-01-22 20:00:00,131.865,135.04500000000002,136.48499999999999
2013-01-22 22:00:00,121.785,124.87,126.735
2013-01-23 00:00:00,111.50999999999999,114.375,116.63999999999999
2013-01-23 02:00:00,102.85,105.54,108.145
2013-01-23 04:00:00,99.1,102.055,104.15
2013-01-23 06:00:00,123.35,127.745,126.85499999999999
2013-01-23 08:00:00,157.64,160.705,162.575
2013-01-23 10:00:00,119.71000000000001,133.035,128.87
2013-01-23 12:00:00,89.86,102.905,97.095
2013-01-23 14:00:00,89.315,97.82000000000001,93.17999999999999
2013-01-23 16:00:00,100.775,106.18,103.66
2013-01-23 18:00:00,105.95,118.79500000000002,112.285
2013-01-23 20:00:00,83.36500000000001,89.23500000000001,85.66999999999999
2013-01-23 22:00:00,69.28999999999999,74.05000000000001,72.30499999999999
2013-01-24 00:00:00,64.43,68.91000000000001,68.945
2013-01-24 02:00:00,41.91,46.035,48.175000000000004
2013-01-24 04:00:00,55.235,53.60999999999999,67.035
2013-01-24 06:00:00,95.21000000000001,90.275,102.64999999999999
2013-01-24 08:00:00,106.08500000000001,104.83000000000001,111.63499999999999
2013-01-24 10:00:00,84.58,88.45500000000001,89.02
2013-01-24 12:00:00,76.255,80.86500000000001,80.935
2013-01-24 14:00:00,76.84,78.9,79.86
2013-01-24 16:00:00,85.035,86.27000000000001,84.48499999999999
2013-01-24 18:00:00,92.62,98.545,95.535
2013-01-24 20:00:00,84.52,89.82000000000001,88.24
2013-01-24 22:00:00,89.98500000000001,94.12,94.47999999999999
2013-01-25 00:00:00,67.61500000000001,64.025,67.35
2013-01-25 02:00:00,98.595,74.20000000000002,70.71
2013-01-25 04:00:00,66.935,62.515,82.17999999999999
2013-01-25 06:00:00,71.34,69.57000000000001,83.45499999999998
2013-01-25 08:00:00,85.285,85.19,93.5
2013-01-25 10:00:00,85.545,84.57000000000001,92.585
2013-01-25 12:00:00,81.9,83.125,87.615
2013-01-25 14:00:00,94.315,91.08500000000001,105.38499999999999
2013-01-25 16:00:00,131.355,127.44,144.76
2013-01-25 18:00:00,145.725,146.41500000000002,154.61499999999998
2013-01-25 20:00:00,128.75,126.58500000000001,141.455
2013-01-25 22:00:00,119.745,117.605,132.495
2013-01-26 00:00:00,111.935,107.79,126.35
2013-01-26 02:00:00,97.6,92.415,114.42499999999998
2013-01-26 04:00:00,93.335,87.135,111.995
2013-01-26 06:00:00,102.625,97.5,119.46
2013-01-26 08:00:00,107.28,99.265,128.42
2013-01-26 10:00:00,95.6,92.52000000000001,109.38999999999999
2013-01-26 12:00:00,87.41,85.965,98.725
2013-01-26 14:00:00,88.03,80.89500000000001,107.42499999999998
2013-01-26 16:00:00,111.58500000000001,101.825,134.695
2013-01-26 18:00:00,94.69999999999999,91.23500000000001,109.97999999999999
2013-01-26 20:00:00,65.695,64.845,78.945
2013-01-26 22:00:00,33.59,36.239999999999995,41.92
2013-01-27 00:00:00,33.225,33.72,43.050000000000004
2013-01-27 02:00:00,14.075,15.93,25.575000000000003
2013-01-27 04:00:00,14.25,16.52,21.159999999999997
2013-01-27 06:00:00,44.59,47.59499999999999,50.895
2013-01-27 08:00:00,65.48,66.33500000000001,72.71
2013-01-27 10:00:00,41.92,44.01,48.190000000000005
2013-01-27 12:00:00,36.9,40.04,42.365
2013-01-27 14:00:00,59.44500000000001,59.105,75.72
2013-01-27 16:00:00,97.46000000000001,94.41499999999999,115.85999999999999
2013-01-27 18:00:00,100.485,98.945,114.71
2013-01-27 20:00:00,80.87,79.50500000000001,94.92499999999998
2013-01-27 22:00:00,66.725,65.455,81.12
2013-01-28 00:00:00,58.665,38.684999999999995,79.57499999999999
2013-01-28 02:00:00,47.165000000000006,28.89,68.655
2013-01-28 04:00:00,57.42,31.860000000000003,82.60499999999999
2013-01-28 06:00:00,90.685,62.27,117.185
2013-01-28 08:00:00,122.535,93.58500000000001,146.75
2013-01-28 10:00:00,99.12,93.19500000000001,123.785
2013-01-28 12:00:00,98.965,94.01500000000001,121.41999999999999
2013-01-28 14:00:00,107.575,83.28,135.97
2013-01-28 16:00:00,123.72999999999999,85.45,153.65
